location,timestamp,median_price,TIME_REF
Canterbury,2009-01-31,287000,2009.01
Canterbury,2009-02-28,290000,2009.02
Canterbury,2009-03-31,295000,2009.03
Canterbury,2009-04-30,297000,2009.04
Canterbury,2009-05-31,290000,2009.05
Canterbury,2009-06-30,295000,2009.06
Canterbury,2009-07-31,298000,2009.07
Canterbury,2009-08-31,295000,2009.08
Canterbury,2009-09-30,315000,2009.09
Canterbury,2009-10-31,315000,2009.10
Canterbury,2009-11-30,315000,2009.11
Canterbury,2009-12-31,321000,2009.12
Canterbury,2010-01-31,317000,2010.01
Canterbury,2010-02-28,305500,2010.02
Canterbury,2010-03-31,310000,2010.03
Canterbury,2010-04-30,315000,2010.04
Canterbury,2010-05-31,305000,2010.05
Canterbury,2010-06-30,327000,2010.06
Canterbury,2010-07-31,315000,2010.07
Canterbury,2010-08-31,320000,2010.08
Canterbury,2010-09-30,314500,2010.09
Canterbury,2010-10-31,321000,2010.10
Canterbury,2010-11-30,310000,2010.11
Canterbury,2010-12-31,310000,2010.12
Canterbury,2011-01-31,315000,2011.01
Canterbury,2011-02-28,297000,2011.02
Canterbury,2011-03-31,300000,2011.03
Canterbury,2011-04-30,312500,2011.04
Canterbury,2011-05-31,317500,2011.05
Canterbury,2011-06-30,302000,2011.06
Canterbury,2011-07-31,318000,2011.07
Canterbury,2011-08-31,336000,2011.08
Canterbury,2011-09-30,325000,2011.09
Canterbury,2011-10-31,335000,2011.10
Canterbury,2011-11-30,336000,2011.11
Canterbury,2011-12-31,330000,2011.12
Canterbury,2012-01-31,330000,2012.01
Canterbury,2012-02-29,335000,2012.02
Canterbury,2012-03-31,328000,2012.03
Canterbury,2012-04-30,325000,2012.04
Canterbury,2012-05-31,339000,2012.05
Canterbury,2012-06-30,332500,2012.06
Canterbury,2012-07-31,340000,2012.07
Canterbury,2012-08-31,346000,2012.08
Canterbury,2012-09-30,335000,2012.09
Canterbury,2012-10-31,345000,2012.10
Canterbury,2012-11-30,347000,2012.11
Canterbury,2012-12-31,356000,2012.12
Canterbury,2013-01-31,347000,2013.01
Canterbury,2013-02-28,360000,2013.02
Canterbury,2013-03-31,360000,2013.03
Canterbury,2013-04-30,355000,2013.04
Canterbury,2013-05-31,367000,2013.05
Canterbury,2013-06-30,369000,2013.06
Canterbury,2013-07-31,362500,2013.07
Canterbury,2013-08-31,368000,2013.08
Canterbury,2013-09-30,379000,2013.09
Canterbury,2013-10-31,385000,2013.10
Canterbury,2013-11-30,389000,2013.11
Canterbury,2013-12-31,400000,2013.12
Canterbury,2014-01-31,380000,2014.01
Canterbury,2014-02-28,405000,2014.02
Canterbury,2014-03-31,405000,2014.03
Canterbury,2014-04-30,399293,2014.04
Canterbury,2014-05-31,415000,2014.05
Canterbury,2014-06-30,410000,2014.06
Canterbury,2014-07-31,407000,2014.07
Canterbury,2014-08-31,402000,2014.08
Canterbury,2014-09-30,416000,2014.09
Canterbury,2014-10-31,417000,2014.10
Canterbury,2014-11-30,417000,2014.11
Canterbury,2014-12-31,405000,2014.12
Canterbury,2015-01-31,402000,2015.01
Canterbury,2015-02-28,410000,2015.02
Canterbury,2015-03-31,415000,2015.03
Canterbury,2015-04-30,425000,2015.04
Canterbury,2015-05-31,406000,2015.05
Canterbury,2015-06-30,422000,2015.06
Canterbury,2015-07-31,419000,2015.07
Canterbury,2015-08-31,415000,2015.08
Canterbury,2015-09-30,425000,2015.09
Canterbury,2015-10-31,420250,2015.10
Canterbury,2015-11-30,425000,2015.11
Canterbury,2015-12-31,425000,2015.12
Canterbury,2016-01-31,426000,2016.01
Canterbury,2016-02-29,424000,2016.02
Canterbury,2016-03-31,430000,2016.03
Canterbury,2016-04-30,430000,2016.04
Canterbury,2016-05-31,440000,2016.05
Canterbury,2016-06-30,431000,2016.06
Canterbury,2016-07-31,430000,2016.07
Canterbury,2016-08-31,425000,2016.08
Canterbury,2016-09-30,440000,2016.09
Canterbury,2016-10-31,430000,2016.10
Canterbury,2016-11-30,445000,2016.11
Canterbury,2016-12-31,442000,2016.12
Canterbury,2017-01-31,425000,2017.01
Canterbury,2017-02-28,430000,2017.02
Canterbury,2017-03-31,449000,2017.03
Canterbury,2017-04-30,445000,2017.04
Canterbury,2017-05-31,435000,2017.05
Canterbury,2017-06-30,435000,2017.06
Canterbury,2017-07-31,420000,2017.07
Canterbury,2017-08-31,427000,2017.08
Canterbury,2017-09-30,431500,2017.09
Canterbury,2017-10-31,450000,2017.10
Canterbury,2017-11-30,460000,2017.11
Canterbury,2017-12-31,435000,2017.12
Canterbury,2018-01-31,435000,2018.01
Canterbury,2018-02-28,445000,2018.02
Canterbury,2018-03-31,450000,2018.03
Canterbury,2018-04-30,441000,2018.04
Canterbury,2018-05-31,445000,2018.05
Canterbury,2018-06-30,432500,2018.06
Canterbury,2018-07-31,430000,2018.07
Canterbury,2018-08-31,425000,2018.08
Canterbury,2018-09-30,447500,2018.09
Canterbury,2018-10-31,465000,2018.10
Canterbury,2018-11-30,445000,2018.11
Canterbury,2018-12-31,455000,2018.12
Canterbury,2019-01-31,430000,2019.01
Canterbury,2019-02-28,455000,2019.02
Canterbury,2019-03-31,459000,2019.03
Canterbury,2019-04-30,450000,2019.04
Canterbury,2019-05-31,445000,2019.05
Canterbury,2019-06-30,445000,2019.06
Canterbury,2019-07-31,446000,2019.07
Canterbury,2019-08-31,440000,2019.08
Canterbury,2019-09-30,450000,2019.09
Canterbury,2019-10-31,465000,2019.10
Canterbury,2019-11-30,465000,2019.11
Canterbury,2019-12-31,460000,2019.12
Canterbury,2020-01-31,465000,2020.01
Canterbury,2020-02-29,474000,2020.02
Canterbury,2020-03-31,489000,2020.03
Canterbury,2020-04-30,459000,2020.04
Canterbury,2020-05-31,457400,2020.05
Canterbury,2020-06-30,469000,2020.06
Canterbury,2020-07-31,477000,2020.07
Canterbury,2020-08-31,499000,2020.08
Canterbury,2020-09-30,504000,2020.09
Canterbury,2020-10-31,510000,2020.10
Canterbury,2020-11-30,525000,2020.11
Canterbury,2020-12-31,540000,2020.12
Canterbury,2021-01-31,507500,2021.01
Canterbury,2021-02-28,561000,2021.02
Otago,1992-01-31,81500,1992.01
Otago,1992-02-29,87500,1992.02
Otago,1992-03-31,87000,1992.03
Otago,1992-04-30,86000,1992.04
Otago,1992-05-31,83500,1992.05
Otago,1992-06-30,88000,1992.06
Otago,1992-07-31,86000,1992.07
Otago,1992-08-31,90000,1992.08
Otago,1992-09-30,90000,1992.09
Otago,1992-10-31,89500,1992.10
Otago,1992-11-30,85500,1992.11
Otago,1992-12-31,89000,1992.12
Otago,1993-01-31,92000,1993.01
Otago,1993-02-28,89000,1993.02
Otago,1993-03-31,87000,1993.03
Otago,1993-04-30,93000,1993.04
Otago,1993-05-31,87500,1993.05
Otago,1993-06-30,90000,1993.06
Otago,1993-07-31,91000,1993.07
Otago,1993-08-31,97000,1993.08
Otago,1993-09-30,96000,1993.09
Otago,1993-10-31,95000,1993.10
Otago,1993-11-30,95000,1993.11
Otago,1993-12-31,93000,1993.12
Otago,1994-01-31,95000,1994.01
Otago,1994-02-28,96000,1994.02
Otago,1994-03-31,94000,1994.03
Otago,1994-04-30,98000,1994.04
Otago,1994-05-31,102000,1994.05
Otago,1994-06-30,105000,1994.06
Otago,1994-07-31,96000,1994.07
Otago,1994-08-31,105000,1994.08
Otago,1994-09-30,109000,1994.09
Otago,1994-10-31,105000,1994.10
Otago,1994-11-30,103000,1994.11
Otago,1994-12-31,102000,1994.12
Otago,1995-01-31,105000,1995.01
Otago,1995-02-28,97000,1995.02
Otago,1995-03-31,109800,1995.03
Otago,1995-04-30,106500,1995.04
Otago,1995-05-31,95000,1995.05
Otago,1995-06-30,98000,1995.06
Otago,1995-07-31,99000,1995.07
Otago,1995-08-31,102000,1995.08
Otago,1995-09-30,109000,1995.09
Otago,1995-10-31,95000,1995.10
Otago,1995-11-30,103000,1995.11
Otago,1995-12-31,106500,1995.12
Otago,1996-01-31,105000,1996.01
Otago,1996-02-29,107000,1996.02
Otago,1996-03-31,108000,1996.03
Otago,1996-04-30,108000,1996.04
Otago,1996-05-31,103000,1996.05
Otago,1996-06-30,103000,1996.06
Otago,1996-07-31,106000,1996.07
Otago,1996-08-31,102000,1996.08
Otago,1996-09-30,100000,1996.09
Otago,1996-10-31,109000,1996.10
Otago,1996-11-30,103000,1996.11
Otago,1996-12-31,115000,1996.12
Otago,1997-01-31,108000,1997.01
Otago,1997-02-28,115000,1997.02
Otago,1997-03-31,114000,1997.03
Otago,1997-04-30,107000,1997.04
Otago,1997-05-31,106000,1997.05
Otago,1997-06-30,108000,1997.06
Otago,1997-07-31,102500,1997.07
Otago,1997-08-31,88000,1997.08
Otago,1997-09-30,113000,1997.09
Otago,1997-10-31,95000,1997.10
Otago,1997-11-30,100000,1997.11
Otago,1997-12-31,102000,1997.12
Otago,1998-01-31,102000,1998.01
Otago,1998-02-28,95000,1998.02
Otago,1998-03-31,96000,1998.03
Otago,1998-04-30,95000,1998.04
Otago,1998-05-31,97000,1998.05
Otago,1998-06-30,105000,1998.06
Otago,1998-07-31,100000,1998.07
Otago,1998-08-31,95550,1998.08
Otago,1998-09-30,100000,1998.09
Otago,1998-10-31,110000,1998.10
Otago,1998-11-30,95000,1998.11
Otago,1998-12-31,110000,1998.12
Otago,1999-01-31,99100,1999.01
Otago,1999-02-28,98000,1999.02
Otago,1999-03-31,105000,1999.03
Otago,1999-04-30,104000,1999.04
Otago,1999-05-31,96000,1999.05
Otago,1999-06-30,114000,1999.06
Otago,1999-07-31,104000,1999.07
Otago,1999-08-31,118000,1999.08
Otago,1999-09-30,110000,1999.09
Otago,1999-10-31,108000,1999.10
Otago,1999-11-30,105000,1999.11
Otago,1999-12-31,98000,1999.12
Otago,2000-01-31,102000,2000.01
Otago,2000-02-29,109000,2000.02
Otago,2000-03-31,112000,2000.03
Otago,2000-04-30,115000,2000.04
Otago,2000-05-31,111000,2000.05
Otago,2000-06-30,107000,2000.06
Otago,2000-07-31,100900,2000.07
Otago,2000-08-31,110000,2000.08
Otago,2000-09-30,110000,2000.09
Otago,2000-10-31,108500,2000.10
Otago,2000-11-30,110000,2000.11
Otago,2000-12-31,95000,2000.12
Otago,2001-01-31,119000,2001.01
Otago,2001-02-28,108000,2001.02
Otago,2001-03-31,110000,2001.03
Otago,2001-04-30,115000,2001.04
Otago,2001-05-31,102000,2001.05
Otago,2001-06-30,110000,2001.06
Otago,2001-07-31,109000,2001.07
Otago,2001-08-31,114000,2001.08
Otago,2001-09-30,114500,2001.09
Otago,2001-10-31,122000,2001.10
Otago,2001-11-30,108500,2001.11
Otago,2001-12-31,110000,2001.12
Otago,2002-01-31,108000,2002.01
Otago,2002-02-28,129000,2002.02
Otago,2002-03-31,115000,2002.03
Otago,2002-04-30,116000,2002.04
Otago,2002-05-31,110000,2002.05
Otago,2002-06-30,121000,2002.06
Otago,2002-07-31,112600,2002.07
Otago,2002-08-31,110000,2002.08
Otago,2002-09-30,112000,2002.09
Otago,2002-10-31,110000,2002.10
Otago,2002-11-30,120000,2002.11
Otago,2002-12-31,120000,2002.12
Otago,2003-01-31,125000,2003.01
Otago,2003-02-28,125000,2003.02
Otago,2003-03-31,124000,2003.03
Otago,2003-04-30,130000,2003.04
Otago,2003-05-31,129000,2003.05
Otago,2003-06-30,134250,2003.06
Otago,2003-07-31,140000,2003.07
Otago,2003-08-31,145000,2003.08
Otago,2003-09-30,150000,2003.09
Otago,2003-10-31,158100,2003.10
Otago,2003-11-30,167000,2003.11
Otago,2003-12-31,162000,2003.12
Otago,2004-01-31,170000,2004.01
Otago,2004-02-29,190000,2004.02
Otago,2004-03-31,190000,2004.03
Otago,2004-04-30,187500,2004.04
Otago,2004-05-31,200500,2004.05
Otago,2004-06-30,210000,2004.06
Otago,2004-07-31,189000,2004.07
Otago,2004-08-31,200000,2004.08
Otago,2004-09-30,201000,2004.09
Otago,2004-10-31,208000,2004.10
Otago,2004-11-30,218000,2004.11
Otago,2004-12-31,217500,2004.12
Otago,2005-01-31,227000,2005.01
Otago,2005-02-28,223000,2005.02
Otago,2005-03-31,238000,2005.03
Otago,2005-04-30,232500,2005.04
Otago,2005-05-31,228000,2005.05
Otago,2005-06-30,231000,2005.06
Otago,2005-07-31,227000,2005.07
Otago,2005-08-31,229000,2005.08
Otago,2005-09-30,260000,2005.09
Otago,2005-10-31,246000,2005.10
Otago,2005-11-30,250000,2005.11
Otago,2005-12-31,246500,2005.12
Otago,2006-01-31,238000,2006.01
Otago,2006-02-28,235000,2006.02
Otago,2006-03-31,240000,2006.03
Otago,2006-04-30,250000,2006.04
Otago,2006-05-31,250000,2006.05
Otago,2006-06-30,252000,2006.06
Otago,2006-07-31,260000,2006.07
Otago,2006-08-31,260000,2006.08
Otago,2006-09-30,250000,2006.09
Otago,2006-10-31,242500,2006.10
Otago,2006-11-30,262500,2006.11
Otago,2006-12-31,251000,2006.12
Otago,2007-01-31,265000,2007.01
Otago,2007-02-28,265000,2007.02
Otago,2007-03-31,250000,2007.03
Otago,2007-04-30,265675,2007.04
Otago,2007-05-31,267000,2007.05
Otago,2007-06-30,255000,2007.06
Otago,2007-07-31,265000,2007.07
Otago,2007-08-31,280000,2007.08
Otago,2007-09-30,268000,2007.09
Otago,2007-10-31,270000,2007.10
Otago,2007-11-30,266500,2007.11
Otago,2007-12-31,280000,2007.12
Otago,2008-01-31,275000,2008.01
Otago,2008-02-29,250000,2008.02
Otago,2008-03-31,277000,2008.03
Otago,2008-04-30,258000,2008.04
Otago,2008-05-31,283000,2008.05
Otago,2008-06-30,257000,2008.06
Otago,2008-07-31,277000,2008.07
Otago,2008-08-31,262000,2008.08
Otago,2008-09-30,248000,2008.09
Otago,2008-10-31,270000,2008.10
Otago,2008-11-30,246000,2008.11
Otago,2008-12-31,255270,2008.12
Otago,2009-01-31,240000,2009.01
Otago,2009-02-28,242500,2009.02
Otago,2009-03-31,260000,2009.03
Otago,2009-04-30,257500,2009.04
Otago,2009-05-31,240000,2009.05
Otago,2009-06-30,250000,2009.06
Otago,2009-07-31,240000,2009.07
Otago,2009-08-31,270000,2009.08
Otago,2009-09-30,273000,2009.09
Otago,2009-10-31,275000,2009.10
Otago,2009-11-30,273000,2009.11
Otago,2009-12-31,260000,2009.12
Otago,2010-01-31,272000,2010.01
Otago,2010-02-28,270000,2010.02
Otago,2010-03-31,260000,2010.03
Otago,2010-04-30,279000,2010.04
Otago,2010-05-31,251000,2010.05
Otago,2010-06-30,260000,2010.06
Otago,2010-07-31,270000,2010.07
Otago,2010-08-31,265000,2010.08
Otago,2010-09-30,260000,2010.09
Otago,2010-10-31,272000,2010.10
Otago,2010-11-30,247000,2010.11
Otago,2010-12-31,270000,2010.12
Otago,2011-01-31,239000,2011.01
Otago,2011-02-28,265000,2011.02
Otago,2011-03-31,248000,2011.03
Otago,2011-04-30,280000,2011.04
Otago,2011-05-31,252000,2011.05
Otago,2011-06-30,265000,2011.06
Otago,2011-07-31,250000,2011.07
Otago,2011-08-31,265000,2011.08
Otago,2011-09-30,245000,2011.09
Otago,2011-10-31,255000,2011.10
Otago,2011-11-30,261000,2011.11
Otago,2011-12-31,270000,2011.12
Otago,2012-01-31,258750,2012.01
Otago,2012-02-29,275000,2012.02
Otago,2012-03-31,285000,2012.03
Otago,2012-04-30,277000,2012.04
Otago,2012-05-31,270000,2012.05
Otago,2012-06-30,263500,2012.06
Otago,2012-07-31,266000,2012.07
Otago,2012-08-31,261000,2012.08
Otago,2012-09-30,270272,2012.09
Otago,2012-10-31,265000,2012.10
Otago,2012-11-30,285000,2012.11
Otago,2012-12-31,280000,2012.12
Otago,2013-01-31,280000,2013.01
Otago,2013-02-28,285500,2013.02
Otago,2013-03-31,270000,2013.03
Otago,2013-04-30,280000,2013.04
Otago,2013-05-31,270000,2013.05
Otago,2013-06-30,285000,2013.06
Otago,2013-07-31,286500,2013.07
Otago,2013-08-31,260000,2013.08
Otago,2013-09-30,280000,2013.09
Otago,2013-10-31,287000,2013.10
Otago,2013-11-30,296239,2013.11
Otago,2013-12-31,300000,2013.12
Otago,2014-01-31,310000,2014.01
Otago,2014-02-28,305000,2014.02
Otago,2014-03-31,295000,2014.03
Otago,2014-04-30,280000,2014.04
Otago,2014-05-31,280000,2014.05
Otago,2014-06-30,284000,2014.06
Otago,2014-07-31,284000,2014.07
Otago,2014-08-31,291000,2014.08
Otago,2014-09-30,285000,2014.09
Otago,2014-10-31,280000,2014.10
Otago,2014-11-30,290000,2014.11
Otago,2014-12-31,285000,2014.12
Otago,2015-01-31,300000,2015.01
Otago,2015-02-28,319000,2015.02
Otago,2015-03-31,311500,2015.03
Otago,2015-04-30,315000,2015.04
Otago,2015-05-31,299000,2015.05
Otago,2015-06-30,308500,2015.06
Otago,2015-07-31,325500,2015.07
Otago,2015-08-31,320000,2015.08
Otago,2015-09-30,315000,2015.09
Otago,2015-10-31,317500,2015.10
Otago,2015-11-30,320000,2015.11
Otago,2015-12-31,323000,2015.12
Otago,2016-01-31,320000,2016.01
Otago,2016-02-29,330000,2016.02
Otago,2016-03-31,332000,2016.03
Otago,2016-04-30,338000,2016.04
Otago,2016-05-31,347500,2016.05
Otago,2016-06-30,342000,2016.06
Otago,2016-07-31,345000,2016.07
Otago,2016-08-31,339000,2016.08
Otago,2016-09-30,350000,2016.09
Otago,2016-10-31,360000,2016.10
Otago,2016-11-30,350000,2016.11
Otago,2016-12-31,325000,2016.12
Otago,2017-01-31,357500,2017.01
Otago,2017-02-28,372500,2017.02
Otago,2017-03-31,365000,2017.03
Otago,2017-04-30,385000,2017.04
Otago,2017-05-31,384000,2017.05
Otago,2017-06-30,385000,2017.06
Otago,2017-07-31,400000,2017.07
Otago,2017-08-31,384000,2017.08
Otago,2017-09-30,400000,2017.09
Otago,2017-10-31,406000,2017.10
Otago,2017-11-30,407000,2017.11
Otago,2017-12-31,400000,2017.12
Otago,2018-01-31,447000,2018.01
Otago,2018-02-28,400000,2018.02
Otago,2018-03-31,404500,2018.03
Otago,2018-04-30,465000,2018.04
Otago,2018-05-31,439000,2018.05
Otago,2018-06-30,425000,2018.06
Otago,2018-07-31,415000,2018.07
Otago,2018-08-31,430000,2018.08
Otago,2018-09-30,418000,2018.09
Otago,2018-10-31,475000,2018.10
Otago,2018-11-30,472000,2018.11
Otago,2018-12-31,430000,2018.12
Otago,2019-01-31,475475,2019.01
Otago,2019-02-28,459499,2019.02
Otago,2019-03-31,485150,2019.03
Otago,2019-04-30,455000,2019.04
Otago,2019-05-31,480000,2019.05
Otago,2019-06-30,452000,2019.06
Otago,2019-07-31,510000,2019.07
Otago,2019-08-31,495000,2019.08
Otago,2019-09-30,489000,2019.09
Otago,2019-10-31,532000,2019.10
Otago,2019-11-30,540000,2019.11
Otago,2019-12-31,531500,2019.12
Otago,2020-01-31,565000,2020.01
Otago,2020-02-29,550000,2020.02
Otago,2020-03-31,535000,2020.03
Otago,2020-04-30,400000,2020.04
Otago,2020-05-31,510000,2020.05
Otago,2020-06-30,555000,2020.06
Otago,2020-07-31,551000,2020.07
Otago,2020-08-31,567000,2020.08
Otago,2020-09-30,590000,2020.09
Otago,2020-10-31,680000,2020.10
Otago,2020-11-30,620000,2020.11
Otago,2020-12-31,629000,2020.12
Otago,2021-01-31,650000,2021.01
Otago,2021-02-28,655000,2021.02
Southland,1992-01-31,64000,1992.01
Southland,1992-02-29,62500,1992.02
Southland,1992-03-31,63000,1992.03
Southland,1992-04-30,69000,1992.04
Southland,1992-05-31,64900,1992.05
Southland,1992-06-30,60000,1992.06
Southland,1992-07-31,65000,1992.07
Southland,1992-08-31,66000,1992.08
Southland,1992-09-30,64000,1992.09
Southland,1992-10-31,65000,1992.10
Southland,1992-11-30,71000,1992.11
Southland,1992-12-31,60000,1992.12
Southland,1993-01-31,68000,1993.01
Southland,1993-02-28,66500,1993.02
Southland,1993-03-31,67000,1993.03
Southland,1993-04-30,66000,1993.04
Southland,1993-05-31,67000,1993.05
Southland,1993-06-30,61000,1993.06
Southland,1993-07-31,63800,1993.07
Southland,1993-08-31,66000,1993.08
Southland,1993-09-30,64000,1993.09
Southland,1993-10-31,66000,1993.10
Southland,1993-11-30,66000,1993.11
Southland,1993-12-31,64500,1993.12
Southland,1994-01-31,78000,1994.01
Southland,1994-02-28,69000,1994.02
Southland,1994-03-31,65000,1994.03
Southland,1994-04-30,71000,1994.04
Southland,1994-05-31,71500,1994.05
Southland,1994-06-30,74000,1994.06
Southland,1994-07-31,78000,1994.07
Southland,1994-08-31,70000,1994.08
Southland,1994-09-30,75000,1994.09
Southland,1994-10-31,71000,1994.10
Southland,1994-11-30,76000,1994.11
Southland,1994-12-31,72000,1994.12
Southland,1995-01-31,72500,1995.01
Southland,1995-02-28,76000,1995.02
Southland,1995-03-31,70000,1995.03
Southland,1995-04-30,69000,1995.04
Southland,1995-05-31,76000,1995.05
Southland,1995-06-30,77000,1995.06
Southland,1995-07-31,77000,1995.07
Southland,1995-08-31,70000,1995.08
Southland,1995-09-30,71000,1995.09
Southland,1995-10-31,74000,1995.10
Southland,1995-11-30,70000,1995.11
Southland,1995-12-31,74500,1995.12
Southland,1996-01-31,73000,1996.01
Southland,1996-02-29,70000,1996.02
Southland,1996-03-31,73000,1996.03
Southland,1996-04-30,72500,1996.04
Southland,1996-05-31,72000,1996.05
Southland,1996-06-30,70000,1996.06
Southland,1996-07-31,71000,1996.07
Southland,1996-08-31,76000,1996.08
Southland,1996-09-30,74000,1996.09
